time_s,left_x_m,left_y_m,left_z_m,right_x_m,right_y_m,right_z_m
3.700000000000002592e-02,-3.499950128494157542e-01,-7.500004393490469212e-01,4.000052536603823095e-01,1.691599346841107798e-01,-5.199245758638423309e-01,2.989700570521057754e-01
3.800000000000002681e-02,-3.499949678791839380e-01,-7.500004287764127087e-01,4.000052470963030293e-01,1.691072719350669717e-01,-5.199175957014573468e-01,2.989068376878184496e-01
3.900000000000002770e-02,-3.499949205486153625e-01,-7.500004176507049092e-01,4.000052401869051422e-01,1.690530942391687552e-01,-5.199099194967431448e-01,2.988420840480502938e-01
4.000000000000002859e-02,-3.499948707977195150e-01,-7.500004059578583293e-01,4.000052329234159987e-01,1.689975514297467618e-01,-5.199015653662677483e-01,2.987759711590122214e-01
4.100000000000002948e-02,-3.499948185663491196e-01,-7.500003936837630336e-01,4.000052252970430766e-01,1.689405137115166378e-01,-5.198923721358705841e-01,2.987084265773071179e-01
4.200000000000003036e-02,-3.499947637941944745e-01,-7.500003808142617912e-01,4.000052172989743138e-01,1.688818519445029753e-01,-5.198821790808241250e-01,2.986393780985891477e-01
4.300000000000003125e-02,-3.499947064207784009e-01,-7.500003673351515188e-01,4.000052089203759431e-01,1.688215770596366017e-01,-5.198709155605785170e-01,2.985688772381668299e-01
4.400000000000003214e-02,-3.499946463854515244e-01,-7.500003532321791733e-01,4.000052001523928813e-01,1.687598393743278136e-01,-5.198586007786492047e-01,2.984970988698804062e-01
4.500000000000003303e-02,-3.499945836273876676e-01,-7.500003384910433057e-01,4.000051909861475075e-01,1.686967885639396592e-01,-5.198452538601713302e-01,2.984242173598924408e-01
4.600000000000003392e-02,-3.499945180855814075e-01,-7.500003230973928403e-01,4.000051814127395522e-01,1.686322950536206788e-01,-5.198307144178808681e-01,2.983501595056036182e-01
4.700000000000003481e-02,-3.499944496988429132e-01,-7.500003070368234104e-01,4.000051714232454869e-01,1.685662299519701812e-01,-5.198148224675761542e-01,2.982748523784313210e-01
4.800000000000003569e-02,-3.499943784057969465e-01,-7.500002902948810224e-01,4.000051610087178577e-01,1.684986042617105106e-01,-5.197975081631586169e-01,2.981983468825420425e-01
4.900000000000003658e-02,-3.499943041448796976e-01,-7.500002728570585031e-01,4.000051501601848969e-01,1.684295681677283052e-01,-5.197787915646130408e-01,2.981208173970989472e-01
5.000000000000003747e-02,-3.499942268543357882e-01,-7.500002547087954996e-01,4.000051388686509668e-01,1.683592712006301839e-01,-5.197586926263981777e-01,2.980424378340926772e-01
5.100000000000003836e-02,-3.499941464722167161e-01,-7.500002358354794785e-01,4.000051271250948393e-01,1.682875840732579731e-01,-5.197370515635088006e-01,2.979631344034030516e-01
5.200000000000003925e-02,-3.499940629363793576e-01,-7.500002162224427282e-01,4.000051149204714163e-01,1.682143782114605135e-01,-5.197137089593425463e-01,2.978828336095272755e-01
5.300000000000004013e-02,-3.499939761844846342e-01,-7.500001958549645797e-01,4.000051022457091210e-01,1.681396480911440394e-01,-5.196887217721214425e-01,2.978014938491542751e-01
5.400000000000004102e-02,-3.499938861539957369e-01,-7.500001747182700740e-01,4.000050890917122848e-01,1.680635249390456387e-01,-5.196622536322664798e-01,2.977191848562801835e-01
5.500000000000004191e-02,-3.499937927821771821e-01,-7.500001527975287408e-01,4.000050754493585936e-01,1.679861393831469929e-01,-5.196344675063955254e-01,2.976359762355489380e-01
5.600000000000004280e-02,-3.499936960060942015e-01,-7.500001300778555979e-01,4.000050613095002539e-01,1.679073626832848776e-01,-5.196052025839312805e-01,2.975517946252617119e-01
5.700000000000004369e-02,-3.499935957626111316e-01,-7.500001065443113735e-01,4.000050466629643253e-01,1.678270518517767651e-01,-5.195744119965715058e-01,2.974664840246468711e-01
5.800000000000004458e-02,-3.499934919883913587e-01,-7.500000821819008401e-01,4.000050315005511115e-01,1.677451994781570255e-01,-5.195421685419528979e-01,2.973799909660699292e-01
5.900000000000004546e-02,-3.499933846198976517e-01,-7.500000569755737034e-01,4.000050158130352140e-01,1.676619368973317203e-01,-5.195086346192340221e-01,2.972923859549701509e-01
6.000000000000004635e-02,-3.499932735933896089e-01,-7.500000309102248242e-01,4.000049995911652001e-01,1.675773948111630718e-01,-5.194739720369998537e-01,2.972037393308442077e-01
6.100000000000004724e-02,-3.499931588449255448e-01,-7.500000039706929966e-01,4.000049828256637685e-01,1.674914450669126864e-01,-5.194380187682060557e-01,2.971139782568733012e-01
6.200000000000004813e-02,-3.499930403103607701e-01,-7.499999761417615041e-01,4.000049655072273058e-01,1.674039563385470997e-01,-5.194006429156982074e-01,2.970230084265645942e-01
6.300000000000004208e-02,-3.499929179253482014e-01,-7.499999474081580075e-01,4.000049476265258308e-01,1.673149215026251690e-01,-5.193619165039919938e-01,2.969307766833595430e-01
6.400000000000004297e-02,-3.499927916253379179e-01,-7.499999177545556561e-01,4.000049291742033830e-01,1.672244718824780763e-01,-5.193220013153242443e-01,2.968373539314311804e-01
6.500000000000004385e-02,-3.499926613455781044e-01,-7.499998871655714217e-01,4.000049101408779118e-01,1.671327381405849910e-01,-5.192810585800975431e-01,2.967428108950268539e-01
6.600000000000004474e-02,-3.499925270211133865e-01,-7.499998556257659876e-01,4.000048905171415536e-01,1.670395911449184534e-01,-5.192389769684336853e-01,2.966470733925696823e-01
6.700000000000004563e-02,-3.499923885867870510e-01,-7.499998231196456366e-01,4.000048702935596334e-01,1.669449024823483341e-01,-5.191956454643482655e-01,2.965500673810660959e-01
6.800000000000004652e-02,-3.499922459772396577e-01,-7.499997896316608070e-01,4.000048494606718852e-01,1.668486833451405249e-01,-5.191510178751556071e-01,2.964518437014088126e-01
6.900000000000004741e-02,-3.499920991269097614e-01,-7.499997551462062040e-01,4.000048280089919528e-01,1.667510837364165888e-01,-5.191051127258564657e-01,2.963525777828288632e-01
7.000000000000004829e-02,-3.499919479700343006e-01,-7.499997196476215766e-01,4.000048059290075009e-01,1.666522529137332009e-01,-5.190579485843958008e-01,2.962524445556081742e-01
7.100000000000004918e-02,-3.499917924406489855e-01,-7.499996831201916070e-01,4.000047832111801593e-01,1.665520619689708215e-01,-5.190094148311094058e-01,2.961513687765378045e-01
7.200000000000005007e-02,-3.499916324725891315e-01,-7.499996455481454660e-01,4.000047598459456344e-01,1.664503827383022883e-01,-5.189594011139037066e-01,2.960492753778772301e-01
7.300000000000005096e-02,-3.499914679994882150e-01,-7.499996069156565914e-01,4.000047358237140416e-01,1.663472145583110851e-01,-5.189079513678731548e-01,2.959461488939121865e-01
7.400000000000005185e-02,-3.499912989547806497e-01,-7.499995672068445751e-01,4.000047111348696838e-01,1.662426882245943149e-01,-5.188552275505694533e-01,2.958420596132117497e-01
7.500000000000005274e-02,-3.499911252717002874e-01,-7.499995264057731648e-01,4.000046857697707736e-01,1.661369338308757715e-01,-5.188013910739206480e-01,2.957370776943397672e-01
7.600000000000005362e-02,-3.499909468832816950e-01,-7.499994844964508189e-01,4.000046597187508213e-01,1.660298228960625788e-01,-5.187463304468888925e-01,2.956311278719192526e-01
7.700000000000005451e-02,-3.499907637223615420e-01,-7.499994414628329276e-01,4.000046329721166360e-01,1.659212214352882020e-01,-5.186899817652357303e-01,2.955241003627777641e-01
7.800000000000005540e-02,-3.499905757215768798e-01,-7.499993972888189253e-01,4.000046055201504913e-01,1.658111218294542610e-01,-5.186324415761478512e-01,2.954159406451701275e-01
7.900000000000005629e-02,-3.499903828133679728e-01,-7.499993519582529578e-01,4.000045773531092919e-01,1.656996546722598329e-01,-5.185738708715231793e-01,2.953067194638974158e-01
8.000000000000005718e-02,-3.499901849299771883e-01,-7.499993054549268789e-01,4.000045484612239077e-01,1.655869498265868378e-01,-5.185144301543567202e-01,2.951965074148899526e-01
8.100000000000005806e-02,-3.499899820034506059e-01,-7.499992577625759216e-01,4.000045188347004510e-01,1.654728792570590856e-01,-5.184540068858809470e-01,2.950852293349930378e-01
8.200000000000005895e-02,-3.499897739656377404e-01,-7.499992088648829158e-01,4.000044884637199982e-01,1.653573156915019438e-01,-5.183924888715906176e-01,2.949728101790130563e-01
8.300000000000005984e-02,-3.499895607481927629e-01,-7.499991587454751807e-01,4.000044573384387014e-01,1.652402595335382418e-01,-5.183299119459485738e-01,2.948592395254194254e-01
8.400000000000006073e-02,-3.499893422825746114e-01,-7.499991073879274106e-01,4.000044254489870665e-01,1.651218410608322751e-01,-5.182664367799988403e-01,2.947445882169729137e-01
8.500000000000006162e-02,-3.499891185000476024e-01,-7.499990547757590109e-01,4.000043927854719517e-01,1.650021897982454910e-01,-5.182022235776702068e-01,2.946289269518904130e-01
8.600000000000006251e-02,-3.499888893316828176e-01,-7.499990008924360962e-01,4.000043593379744022e-01,1.648812196099671279e-01,-5.181372587150482323e-01,2.945123388191867586e-01
8.700000000000006339e-02,-3.499886547083572164e-01,-7.499989457213726007e-01,4.000043250965512054e-01,1.647588446817084273e-01,-5.180715286885615445e-01,2.943949065371647689e-01
8.800000000000006428e-02,-3.499884145607551900e-01,-7.499988892459255041e-01,4.000042900512350563e-01,1.646350837089707586e-01,-5.180051279449515711e-01,2.942766875846338781e-01
8.900000000000006517e-02,-3.499881688193703377e-01,-7.499988314494028252e-01,4.000042541920329486e-01,1.645100674973285493e-01,-5.179381650315016961e-01,2.941577535596275883e-01
9.000000000000006606e-02,-3.499879174145033023e-01,-7.499987723150556285e-01,4.000042175089289498e-01,1.643839261440230293e-01,-5.178707482941576901e-01,2.940381760274612399e-01
9.100000000000006695e-02,-3.499876602762641564e-01,-7.499987118260836860e-01,4.000041799918820362e-01,1.642565726840545526e-01,-5.178028636608764668e-01,2.939180369931864156e-01
9.200000000000006783e-02,-3.499873973345739020e-01,-7.499986499656337013e-01,4.000041416308269815e-01,1.641279204823462567e-01,-5.177344972137075674e-01,2.937974181526670225e-01
9.300000000000006872e-02,-3.499871285191617498e-01,-7.499985867167987541e-01,4.000041024156748004e-01,1.639979902987371008e-01,-5.176657016682293388e-01,2.936763894415333476e-01
9.400000000000006961e-02,-3.499868537595708928e-01,-7.499985220626198545e-01,4.000040623363127490e-01,1.638669118133347091e-01,-5.175965855042029551e-01,2.935550218525896926e-01
9.500000000000007050e-02,-3.499865729851532881e-01,-7.499984559860847222e-01,4.000040213826036584e-01,1.637348139966820493e-01,-5.175272570282398732e-01,2.934333864043947027e-01
9.600000000000007139e-02,-3.499862861250755408e-01,-7.499983884701297843e-01,4.000039795443866009e-01,1.636016090516755894e-01,-5.174577214873969933e-01,2.933115513259820784e-01
9.700000000000007228e-02,-3.499859931083154629e-01,-7.499983194976374001e-01,4.000039368114774452e-01,1.634672094094871964e-01,-5.173880413523587185e-01,2.931895466100097880e-01
9.800000000000007316e-02,-3.499856938636657921e-01,-7.499982490514396360e-01,4.000038931736683012e-01,1.633316443771614668e-01,-5.173181955220832462e-01,2.930674983281214008e-01
9.900000000000007405e-02,-3.499853883197322491e-01,-7.499981771143146014e-01,4.000038486207279642e-01,1.631950424868372218e-01,-5.172482873499206768e-01,2.929454805429430042e-01
1.000000000000000749e-01,-3.499850760473360856e-01,-7.499981032728140207e-01,4.000038035596770181e-01,1.630575315644497703e-01,-5.171784203520533030e-01,2.928235671800304418e-01
1.010000000000000758e-01,-3.499847565197038435e-01,-7.499980270065184085e-01,4.000037585083413005e-01,1.629190230477994272e-01,-5.171085757047532150e-01,2.927018418288737100e-01
1.020000000000000767e-01,-3.499844292338554763e-01,-7.499979478226789231e-01,4.000037139532611197e-01,1.627794287200844126e-01,-5.170387350470485588e-01,2.925803876696101979e-01
1.030000000000000776e-01,-3.499840937093974813e-01,-7.499978652546869240e-01,4.000036703516707814e-01,1.626387698396543902e-01,-5.169689313894539895e-01,2.924592902250817694e-01
1.040000000000000785e-01,-3.499837494873678789e-01,-7.499977788606191353e-01,4.000036281333499422e-01,1.624971738419098977e-01,-5.168992696760591476e-01,2.923386224289753477e-01
1.050000000000000794e-01,-3.499833961291262674e-01,-7.499976882218564178e-01,4.000035877023561115e-01,1.623547674598363744e-01,-5.168298549453879120e-01,2.922184571651971208e-01
1.060000000000000803e-01,-3.499830332152975565e-01,-7.499975929417773690e-01,4.000035494386445789e-01,1.622114613863946120e-01,-5.167606696858887405e-01,2.920988767185132562e-01
1.070000000000000812e-01,-3.499826603447545037e-01,-7.499974926445158729e-01,4.000035136995876428e-01,1.620671666662599486e-01,-5.166916967826045148e-01,2.919799630398758894e-01
1.080000000000000820e-01,-3.499822769001434408e-01,-7.499973870749906402e-01,4.000034806842283075e-01,1.619218958215874471e-01,-5.166229929581633851e-01,2.918617629553207360e-01
1.090000000000000829e-01,-3.499818815432133023e-01,-7.499972763161145695e-01,4.000034501387971231e-01,1.617757356551609571e-01,-5.165545642951158145e-01,2.917441899221049906e-01
1.100000000000000838e-01,-3.499814730076290514e-01,-7.499971604437531969e-01,4.000034218244292172e-01,1.616287727438058819e-01,-5.164864171461324149e-01,2.916271578782139162e-01
1.110000000000000847e-01,-3.499810500947654890e-01,-7.499970395271902124e-01,4.000033955162916599e-01,1.614809178743563944e-01,-5.164185354178894016e-01,2.915107491916187343e-01
1.120000000000000856e-01,-3.499806116697339320e-01,-7.499969136295578931e-01,4.000033710027584011e-01,1.613320821714335496e-01,-5.163509033290868411e-01,2.913950458825606549e-01
1.130000000000000865e-01,-3.499801566576395406e-01,-7.499967828082371168e-01,4.000033480846320044e-01,1.611822587630284409e-01,-5.162835364769463586e-01,2.912800157189324168e-01
1.140000000000000874e-01,-3.499796840400499209e-01,-7.499966471152336167e-01,4.000033265744110667e-01,1.610315347679165121e-01,-5.162164422305461908e-01,2.911655727144527583e-01
1.150000000000000883e-01,-3.499791928516665651e-01,-7.499965065975267020e-01,4.000033062956006580e-01,1.608799970616146824e-01,-5.161496281525282948e-01,2.910516313368473051e-01
1.160000000000000892e-01,-3.499786820052899761e-01,-7.499963613057268885e-01,4.000032870575951915e-01,1.607275566370048869e-01,-5.160830792797597155e-01,2.909382741897529323e-01
1.170000000000000900e-01,-3.499781502861833427e-01,-7.499962112943376891e-01,4.000032686546794447e-01,1.605741248106926089e-01,-5.160167808911005904e-01,2.908255835044469828e-01
1.180000000000000909e-01,-3.499775965445913184e-01,-7.499960566124158623e-01,4.000032508932431785e-01,1.604197003039155855e-01,-5.159507397910929605e-01,2.907135525116908981e-01
1.190000000000000918e-01,-3.499770196918124965e-01,-7.499958973039561050e-01,4.000032335910529979e-01,1.602643704422070936e-01,-5.158849643403731200e-01,2.906020955840729059e-01
1.200000000000000927e-01,-3.499764186965101387e-01,-7.499957334082461013e-01,4.000032165765684544e-01,1.601082222964261836e-01,-5.158194630351354837e-01,2.904911275339410182e-01
1.210000000000000936e-01,-3.499757925812400083e-01,-7.499955649601963703e-01,4.000031996882984497e-01,1.599511669688077342e-01,-5.157542217803673390e-01,2.903807310246511175e-01
1.220000000000000945e-01,-3.499751403932273575e-01,-7.499953918955264420e-01,4.000031827637699489e-01,1.597931158764005488e-01,-5.156892266695182192e-01,2.902709883335829466e-01
1.230000000000000954e-01,-3.499744610191264371e-01,-7.499952133836104151e-01,4.000031655658182195e-01,1.596340683810623662e-01,-5.156244767564678311e-01,2.901618962788735101e-01
1.240000000000000963e-01,-3.499737534042204889e-01,-7.499950286413085143e-01,4.000031478712826605e-01,1.594741119694410014e-01,-5.155599811632262108e-01,2.900533695173944659e-01
1.250000000000000833e-01,-3.499730165488563194e-01,-7.499948369300871720e-01,4.000031294701480999e-01,1.593133338651758213e-01,-5.154957491033103079e-01,2.899453231361958649e-01
1.260000000000000842e-01,-3.499722495050964222e-01,-7.499946375533154130e-01,4.000031101647385512e-01,1.591516452414050431e-01,-5.154317671436642323e-01,2.898378397902953152e-01
1.270000000000000850e-01,-3.499714513735709964e-01,-7.499944298537200016e-01,4.000030897689610954e-01,1.589889575799455501e-01,-5.153680219985290467e-01,2.897310017392789594e-01
1.280000000000000859e-01,-3.499706213005224775e-01,-7.499942132109972404e-01,4.000030681075955608e-01,1.588252710445480498e-01,-5.153045072543700478e-01,2.896248082099813215e-01
1.290000000000000868e-01,-3.499697584750267598e-01,-7.499939870395686548e-01,4.000030450156283890e-01,1.586606736233258097e-01,-5.152412284815657273e-01,2.895191747127027759e-01
1.300000000000000877e-01,-3.499688621263844501e-01,-7.499937507864697928e-01,4.000030203376265803e-01,1.584952528181823861e-01,-5.151781937572433856e-01,2.894140168182067763e-01
1.310000000000000886e-01,-3.499679315216690512e-01,-7.499935039293689210e-01,4.000029939271504409e-01,1.583289234167262749e-01,-5.151153509251623630e-01,2.893094230020543112e-01
1.320000000000000895e-01,-3.499669659634209173e-01,-7.499932459747039593e-01,4.000029656462021910e-01,1.581616003778210933e-01,-5.150526499075933629e-01,2.892054810700419587e-01
1.330000000000000904e-01,-3.499659647874875379e-01,-7.499929764559332135e-01,4.000029353647083230e-01,1.579932848713914151e-01,-5.149900730844866326e-01,2.891021922335792471e-01
1.340000000000000913e-01,-3.499649273609858890e-01,-7.499926949318880265e-01,4.000029029600339348e-01,1.578240641658762988e-01,-5.149276364052166599e-01,2.889994707650669903e-01
1.350000000000000921e-01,-3.499638530803952374e-01,-7.499924009852323437e-01,4.000028683165260945e-01,1.576540251167209417e-01,-5.148653572950941948e-01,2.888972311350998523e-01
1.360000000000000930e-01,-3.499627413697611322e-01,-7.499920942210064334e-01,4.000028313250852952e-01,1.574830819138844928e-01,-5.148031920339386502e-01,2.887955605904772294e-01
1.370000000000000939e-01,-3.499615916790109194e-01,-7.499917742652656427e-01,4.000027918827646078e-01,1.573111489800903262e-01,-5.147410981447896328e-01,2.886945458174422496e-01
1.380000000000000948e-01,-3.499604034823687870e-01,-7.499914407637975344e-01,4.000027498923901526e-01,1.571382258613856497e-01,-5.146790793634314909e-01,2.885941849063726194e-01
1.390000000000000957e-01,-3.499591762768694547e-01,-7.499910933809186275e-01,4.000027052622087687e-01,1.569643996612895831e-01,-5.146171549527825961e-01,2.884943918748248959e-01
1.400000000000000966e-01,-3.499579095809596807e-01,-7.499907317983424138e-01,4.000026579055536713e-01,1.567897572452279786e-01,-5.145553436637008149e-01,2.883950812305167699e-01
1.410000000000000975e-01,-3.499566029331859229e-01,-7.499903557141176513e-01,4.000026077405322011e-01,1.566142092392660556e-01,-5.144936409751331707e-01,2.882963342653170891e-01
1.420000000000000984e-01,-3.499552558909616029e-01,-7.499899648416283870e-01,4.000025546897328366e-01,1.564376666053587106e-01,-5.144320419748327211e-01,2.881982319238417523e-01
1.430000000000000993e-01,-3.499538680294074777e-01,-7.499895589086571501e-01,4.000024986799498028e-01,1.562601285916408733e-01,-5.143705531005209330e-01,2.881007714764423078e-01
1.440000000000001001e-01,-3.499524389402655089e-01,-7.499891376565036571e-01,4.000024396419238348e-01,1.560816825476677994e-01,-5.143091914966233524e-01,2.880038674380534514e-01
1.450000000000001010e-01,-3.499509682308755143e-01,-7.499887008391553644e-01,4.000023775101002599e-01,1.559024155716275950e-01,-5.142479739245673365e-01,2.879074347925730248e-01
1.460000000000001019e-01,-3.499494555232162685e-01,-7.499882482225131985e-01,4.000023122223990146e-01,1.557222384435098250e-01,-5.141868939718253761e-01,2.878115550000242551e-01
1.470000000000001028e-01,-3.499479004530016146e-01,-7.499877795836569216e-01,4.000022437200032588e-01,1.555410622693834399e-01,-5.141259449472960208e-01,2.877163091524951311e-01
1.480000000000001037e-01,-3.499463026688364176e-01,-7.499872947101611231e-01,4.000021719471559822e-01,1.553588864514117984e-01,-5.140651317628746053e-01,2.876216946944673003e-01
1.490000000000001046e-01,-3.499446618314199231e-01,-7.499867933994505131e-01,4.000020968509728769e-01,1.551757985296478015e-01,-5.140044700140875555e-01,2.875276265416631949e-01
1.500000000000001055e-01,-3.499429776127979119e-01,-7.499862754581931856e-01,4.000020183812631469e-01,1.549918857827366492e-01,-5.139439750084533465e-01,2.874340200632624631e-01
1.510000000000001064e-01,-3.499412496956622043e-01,-7.499857407017322952e-01,4.000019364903655839e-01,1.548070590975426652e-01,-5.138836389433679708e-01,2.873409567984324675e-01
1.520000000000001072e-01,-3.499394777726922978e-01,-7.499851889535529281e-01,4.000018511329900828e-01,1.546212296800106578e-01,-5.138234538200908696e-01,2.872485179030893065e-01
1.530000000000001081e-01,-3.499376615459344753e-01,-7.499846200447779498e-01,4.000017622660716476e-01,1.544343971105282542e-01,-5.137634229309783196e-01,2.871567013167368732e-01
1.540000000000001090e-01,-3.499358007262218240e-01,-7.499840338136974927e-01,4.000016698486333899e-01,1.542466490783394595e-01,-5.137035607429429884e-01,2.870654222840281489e-01
1.550000000000001099e-01,-3.499338950326295050e-01,-7.499834301053269758e-01,4.000015738416559108e-01,1.540580730036391344e-01,-5.136438815047471573e-01,2.869745964918057890e-01
1.560000000000001108e-01,-3.499319441919596652e-01,-7.499828087709896618e-01,4.000014742079563979e-01,1.538685798456971565e-01,-5.135843763931037254e-01,2.868843054916276891e-01
1.570000000000001117e-01,-3.499299479382632083e-01,-7.499821696679273009e-01,4.000013709120742167e-01,1.536780808779663887e-01,-5.135250364488074259e-01,2.867946304404846991e-01
1.580000000000001126e-01,-3.499279060123852703e-01,-7.499815126589323144e-01,4.000012639201643294e-01,1.534865758362277122e-01,-5.134658636221530736e-01,2.867055697549929505e-01
1.590000000000001135e-01,-3.499258181615420571e-01,-7.499808376120031816e-01,4.000011531998967085e-01,1.532941525282228989e-01,-5.134068715603878896e-01,2.866170389560639409e-01
1.600000000000001144e-01,-3.499236841389234964e-01,-7.499801444000223638e-01,4.000010387203610240e-01,1.531008984867672784e-01,-5.133480737439946040e-01,2.865289539986468625e-01
1.610000000000001152e-01,-3.499215037033159281e-01,-7.499794329004488835e-01,4.000009204519789918e-01,1.529067247184687783e-01,-5.132894606000080184e-01,2.864413963971971788e-01
1.620000000000001161e-01,-3.499192766187553261e-01,-7.499787029950374384e-01,4.000007983664206068e-01,1.527115425407947480e-01,-5.132310224634638596e-01,2.863544472632413851e-01
1.630000000000001170e-01,-3.499170026541932876e-01,-7.499779545695665073e-01,4.000006724365256505e-01,1.525153518173519018e-01,-5.131727602374404063e-01,2.862681054100158495e-01
1.640000000000001179e-01,-3.499146815831895574e-01,-7.499771875135883281e-01,4.000005426362313043e-01,1.523182404515469046e-01,-5.131146869763888452e-01,2.861822865963333795e-01
1.650000000000001188e-01,-3.499123131836221479e-01,-7.499764017201930866e-01,4.000004089405024832e-01,1.521202960672727034e-01,-5.130568156058331608e-01,2.860969070091687327e-01
1.660000000000001197e-01,-3.499098972374127814e-01,-7.499755970857848730e-01,4.000002713252669984e-01,1.519214297004054803e-01,-5.129991360016387114e-01,2.860120480892673345e-01
1.670000000000001206e-01,-3.499074335302714278e-01,-7.499747735098749590e-01,4.000001297673554390e-01,1.517215526955333071e-01,-5.129416379796732928e-01,2.859277908682509861e-01
1.680000000000001215e-01,-3.499049218514568294e-01,-7.499739308948866201e-01,3.999999842444432741e-01,1.515206650208229533e-01,-5.128843216350783552e-01,2.858441344814159901e-01
1.690000000000001223e-01,-3.499023619935498486e-01,-7.499730691459686183e-01,3.999998347349990047e-01,1.513188546583230099e-01,-5.128271995961225516e-01,2.857609948976531089e-01
1.700000000000001232e-01,-3.498997537522408607e-01,-7.499721881708253379e-01,3.999996812182314287e-01,1.511162093069262358e-01,-5.127702843900358021e-01,2.856782885098043678e-01
1.710000000000001241e-01,-3.498970969261345765e-01,-7.499712878795539162e-01,3.999995236740447324e-01,1.509126400189110540e-01,-5.127135654868562042e-01,2.855960966577942850e-01
1.720000000000001250e-01,-3.498943913165591946e-01,-7.499703681844916980e-01,3.999993620829926932e-01,1.507080581540087838e-01,-5.126570323199118873e-01,2.855145002678221022e-01
1.730000000000001259e-01,-3.498916367273949279e-01,-7.499694290000750163e-01,3.999991964262376021e-01,1.505024634240470505e-01,-5.126006791866691836e-01,2.854334907128187049e-01
1.740000000000001268e-01,-3.498888329649069151e-01,-7.499684702427023009e-01,3.999990266855122933e-01,1.502959434064863320e-01,-5.125445111212647564e-01,2.853529728593968140e-01
1.750000000000001277e-01,-3.498859798375936192e-01,-7.499674918306118432e-01,3.999988528430807877e-01,1.500885856903322324e-01,-5.124885372383181092e-01,2.852728584708487669e-01
1.760000000000001286e-01,-3.498830771560419994e-01,-7.499664936837607820e-01,3.999986748817072613e-01,1.498802979666688795e-01,-5.124326940008573361e-01,2.851931471442160637e-01
1.770000000000001295e-01,-3.498801247327894548e-01,-7.499654757237157465e-01,3.999984927846211291e-01,1.496709920336735389e-01,-5.123769745514697993e-01,2.851139260549706567e-01
1.780000000000001303e-01,-3.498771223821997012e-01,-7.499644378735484951e-01,3.999983065354879574e-01,1.494606684232719918e-01,-5.123213816262809361e-01,2.850352008052033925e-01
1.790000000000001312e-01,-3.498740699203427562e-01,-7.499633800577386600e-01,3.999981161183812639e-01,1.492494156158765961e-01,-5.122659308652761645e-01,2.849568933619077149e-01
1.800000000000001321e-01,-3.498709671648814190e-01,-7.499623022020812657e-01,3.999979215177547620e-01,1.490373217782495485e-01,-5.122106376325367139e-01,2.848789257732606273e-01
1.810000000000001330e-01,-3.498678139349689631e-01,-7.499612042336014639e-01,3.999977227184182693e-01,1.488242982991525298e-01,-5.121554939971280085e-01,2.848013841000531787e-01
1.820000000000001339e-01,-3.498646100511484947e-01,-7.499600860804740421e-01,3.999975197055140042e-01,1.486102568523848810e-01,-5.121004918339600032e-01,2.847243536852768209e-01
1.830000000000001348e-01,-3.498613553352628025e-01,-7.499589476719469294e-01,3.999973124644942701e-01,1.483951979131724053e-01,-5.120456325251268037e-01,2.846478386988682274e-01
1.840000000000001357e-01,-3.498580496103657067e-01,-7.499577889382710305e-01,3.999971009811009726e-01,1.481792099013012898e-01,-5.119909306275779448e-01,2.845717597760796802e-01
1.850000000000001366e-01,-3.498546927006436214e-01,-7.499566098106330569e-01,3.999968852413464115e-01,1.479623809280128655e-01,-5.119364004895643472e-01,2.844960377215971503e-01
1.860000000000001374e-01,-3.498512844313370618e-01,-7.499554102210934659e-01,3.999966652314942417e-01,1.477446222839744472e-01,-5.118820331877625973e-01,2.844207571266260670e-01
1.870000000000001383e-01,-3.498478246286723103e-01,-7.499541901025270629e-01,3.999964409380436514e-01,1.475258455515985334e-01,-5.118278196628157639e-01,2.843460019421160112e-01
1.880000000000001392e-01,-3.498443131197919165e-01,-7.499529493885697118e-01,3.999962123477125431e-01,1.473060511810756479e-01,-5.117737602680029196e-01,2.842717753169654582e-01
1.890000000000001401e-01,-3.498407497326941340e-01,-7.499516880135650432e-01,3.999959794474226560e-01,1.470853275578125063e-01,-5.117198687738885310e-01,2.841979969457331112e-01
1.900000000000001410e-01,-3.498371342961746899e-01,-7.499504059125168265e-01,3.999957422242850225e-01,1.468637627619523434e-01,-5.116661587918373000e-01,2.841245867572648187e-01
1.910000000000001419e-01,-3.498334666397697190e-01,-7.499491030210444498e-01,3.999955006655882550e-01,1.466412680116489786e-01,-5.116126206667294118e-01,2.840516282168670248e-01
1.920000000000001428e-01,-3.498297465937085238e-01,-7.499477792753383998e-01,3.999952547587839469e-01,1.464177548219889602e-01,-5.115592446500789592e-01,2.839792042064571698e-01
1.930000000000001437e-01,-3.498259739888608388e-01,-7.499464346121224034e-01,3.999950044914769576e-01,1.461932237038333360e-01,-5.115060298690918827e-01,2.839073174849632286e-01
1.940000000000001446e-01,-3.498221486566959193e-01,-7.499450689686162352e-01,3.999947498514137556e-01,1.459677630265867332e-01,-5.114529895277984961e-01,2.838358870928066047e-01
1.950000000000001454e-01,-3.498182704292388534e-01,-7.499436822824986359e-01,3.999944908264720933e-01,1.457414608563743219e-01,-5.114001367073948146e-01,2.837648323524467608e-01
1.960000000000001463e-01,-3.498143391390314827e-01,-7.499422744918768924e-01,3.999942274046516810e-01,1.455142283576880413e-01,-5.113474612138928510e-01,2.836942358546936660e-01
